species,matric_pot,hyphal_rate,type
h.crust.n,-2.13,0.2383165942,smoothed
h.crust.n,-2.14,0.233476867,smoothed
h.crust.n,-2.15,0.2287125525,smoothed
h.crust.n,-2.16,0.2240230549,smoothed
h.crust.n,-2.17,0.2194077684,smoothed
h.crust.n,-2.18,0.2148660775,smoothed
h.crust.n,-2.19,0.2103973578,smoothed
h.crust.n,-2.2,0.2060009761,smoothed
h.crust.n,-2.21,0.2016762909,smoothed
h.crust.n,-2.22,0.1974226527,smoothed
h.crust.n,-2.23,0.1932394049,smoothed
h.crust.n,-2.24,0.1891258837,smoothed
h.crust.n,-2.25,0.1850814186,smoothed
h.crust.n,-2.26,0.1811053331,smoothed
h.crust.n,-2.27,0.1771969449,smoothed
h.crust.n,-2.28,0.1733555663,smoothed
h.crust.n,-2.29,0.1695805043,smoothed
h.crust.n,-2.3,0.1658710618,smoothed
h.crust.n,-2.31,0.1622265369,smoothed
h.crust.n,-2.32,0.1586462243,smoothed
h.crust.n,-2.33,0.1551294148,smoothed
h.crust.n,-2.34,0.1516753964,smoothed
h.crust.n,-2.35,0.148283454,smoothed
h.crust.n,-2.36,0.1449528701,smoothed
h.crust.n,-2.37,0.1416829252,smoothed
h.crust.n,-2.38,0.138472898,smoothed
h.crust.n,-2.39,0.1353220656,smoothed
h.crust.n,-2.4,0.1322297041,smoothed
h.crust.n,-2.41,0.1291950887,smoothed
h.crust.n,-2.42,0.126217494,smoothed
h.crust.n,-2.43,0.1232961945,smoothed
h.crust.n,-2.44,0.1204304647,smoothed
h.crust.n,-2.45,0.1176195796,smoothed
h.crust.n,-2.46,0.1148628145,smoothed
h.crust.n,-2.47,0.1121594459,smoothed
h.crust.n,-2.48,0.1095087514,smoothed
h.crust.n,-2.49,0.1069100099,smoothed
h.crust.n,-2.5,0.1043625021,smoothed
h.crust.n,-2.51,0.1018655106,smoothed
h.crust.n,-2.52,0.0994183202,smoothed
h.crust.n,-2.53,0.0970202179,smoothed
h.crust.n,-2.54,0.0946704935,smoothed
h.crust.n,-2.55,0.0923684396,smoothed
h.crust.n,-2.56,0.0901133517,smoothed
h.crust.n,-2.57,0.0879045288,smoothed
h.crust.n,-2.58,0.0857412732,smoothed
h.crust.n,-2.59,0.0836228907,smoothed
h.crust.n,-2.6,0.0815486911,smoothed
h.crust.n,-2.61,0.0795179882,smoothed
h.crust.n,-2.62,0.0775300999,smoothed
h.crust.n,-2.63,0.0755843485,smoothed
h.crust.n,-2.64,0.0736800607,smoothed
h.crust.n,-2.65,0.0718165679,smoothed
h.crust.n,-2.66,0.0699932063,smoothed
h.crust.n,-2.67,0.068209317,smoothed
h.crust.n,-2.68,0.0664642463,smoothed
h.crust.n,-2.69,0.0647573454,smoothed
h.crust.n,-2.7,0.0630879713,smoothed
h.crust.n,-2.71,0.0614554859,smoothed
h.crust.n,-2.72,0.059859257,smoothed
h.crust.n,-2.73,0.058298658,smoothed
h.crust.n,-2.74,0.056773068,smoothed
h.crust.n,-2.75,0.055281872,smoothed
h.crust.n,-2.76,0.0538244609,smoothed
h.crust.n,-2.77,0.0524002316,smoothed
h.crust.n,-2.78,0.0510085872,smoothed
h.crust.n,-2.79,0.049648937,smoothed
h.crust.n,-2.8,0.0483206963,smoothed
h.crust.n,-2.81,0.0470232871,smoothed
h.crust.n,-2.82,0.0457561374,smoothed
h.crust.n,-2.83,0.0445186818,smoothed
h.crust.n,-2.84,0.0433103615,smoothed
h.crust.n,-2.85,0.0421306239,smoothed
h.crust.n,-2.86,0.0409789234,smoothed
h.crust.n,-2.87,0.0398547205,smoothed
h.crust.n,-2.88,0.0387574827,smoothed
h.crust.n,-2.89,0.037686684,smoothed
h.crust.n,-2.9,0.0366418052,smoothed
h.crust.n,-2.91,0.0356223337,smoothed
h.crust.n,-2.92,0.0346277636,smoothed
h.crust.n,-2.93,0.0336575958,smoothed
h.crust.n,-2.94,0.032711338,smoothed
h.crust.n,-2.95,0.0317885044,smoothed
h.crust.n,-2.96,0.0308886163,smoothed
h.crust.n,-2.97,0.0300112016,smoothed
h.crust.n,-2.98,0.0291557947,smoothed
h.crust.n,-2.99,0.0283219371,smoothed
h.crust.n,-3.0,0.0275091768,smoothed
h.crust.n,-3.01,0.0267170686,smoothed
h.crust.n,-3.02,0.025945174,smoothed
h.crust.n,-3.03,0.0251930611,smoothed
h.crust.n,-3.04,0.0244603047,smoothed
h.crust.n,-3.05,0.0237464862,smoothed
h.crust.n,-3.06,0.0230511937,smoothed
h.crust.n,-3.07,0.0223740217,smoothed
h.crust.n,-3.08,0.0217145713,smoothed
h.crust.n,-3.09,0.0210724502,smoothed
h.crust.n,-3.1,0.0204472724,smoothed
h.crust.n,-3.11,0.0198386584,smoothed
h.crust.n,-3.12,0.0192462351,smoothed
h.crust.n,-3.13,0.0186696357,smoothed
h.crust.n,-3.14,0.0181084998,smoothed
h.crust.n,-3.15,0.0175624731,smoothed
h.crust.n,-3.16,0.0170312075,smoothed
h.crust.n,-3.17,0.0165143613,smoothed
h.crust.n,-3.18,0.0160115985,smoothed
h.crust.n,-3.19,0.0155225895,smoothed
h.crust.n,-3.2,0.0150470105,smoothed
h.crust.n,-3.21,0.0145845437,smoothed
h.crust.n,-3.22,0.0141348772,smoothed
h.crust.n,-3.23,0.0136977048,smoothed
h.crust.n,-3.24,0.0132727263,smoothed
h.crust.n,-3.25,0.0128596468,smoothed
h.crust.n,-3.26,0.0124581776,smoothed
h.crust.n,-3.27,0.012068035,smoothed
h.crust.n,-3.28,0.0116889413,smoothed
h.crust.n,-3.29,0.011320624,smoothed
h.crust.n,-3.3,0.010962816,smoothed
h.crust.n,-3.31,0.0106152555,smoothed
h.crust.n,-3.32,0.0102776861,smoothed
h.crust.n,-3.33,0.0099498565,smoothed
h.crust.n,-3.34,0.0096315206,smoothed
h.crust.n,-3.35,0.0093224372,smoothed
h.crust.n,-3.36,0.0090223703,smoothed
h.crust.n,-3.37,0.0087310887,smoothed
h.crust.n,-3.38,0.008448366,smoothed
h.crust.n,-3.39,0.0081739808,smoothed
h.crust.n,-3.4,0.0079077162,smoothed
h.crust.n,-3.41,0.0076493602,smoothed
h.crust.n,-3.42,0.007398705,smoothed
h.crust.n,-3.43,0.0071555478,smoothed
h.crust.n,-3.44,0.0069196899,smoothed
h.crust.n,-3.45,0.0066909371,smoothed
h.crust.n,-3.46,0.0064690996,smoothed
h.crust.n,-3.47,0.0062539916,smoothed
h.crust.n,-3.48,0.0060454317,smoothed
h.crust.n,-3.49,0.0058432426,smoothed
h.crust.n,-3.5,0.0056472509,smoothed
h.crust.n,-3.51,0.0054572874,smoothed
h.crust.n,-3.52,0.0052731865,smoothed
h.crust.n,-3.53,0.0050947868,smoothed
h.crust.n,-3.54,0.0049219304,smoothed
h.crust.n,-3.55,0.0047544631,smoothed
h.crust.n,-3.56,0.0045922347,smoothed
h.crust.n,-3.57,0.0044350982,smoothed
h.crust.n,-3.58,0.0042829102,smoothed
h.crust.n,-3.59,0.0041355309,smoothed
h.crust.n,-3.6,0.0039928238,smoothed
h.crust.n,-3.61,0.0038546557,smoothed
h.crust.n,-3.62,0.0037208967,smoothed
h.crust.n,-3.63,0.00359142,smoothed
h.crust.n,-3.64,0.0034661021,smoothed
h.crust.n,-3.65,0.0033448225,smoothed
h.crust.n,-3.66,0.0032274638,smoothed
h.crust.n,-3.67,0.0031139113,smoothed
h.crust.n,-3.68,0.0030040536,smoothed
h.crust.n,-3.69,0.0028977819,smoothed
h.crust.n,-3.7,0.0027949901,smoothed
h.crust.n,-3.71,0.002695575,smoothed
h.crust.n,-3.72,0.0025994361,smoothed
h.crust.n,-3.73,0.0025064753,smoothed
h.crust.n,-3.74,0.0024165973,smoothed
h.crust.n,-3.75,0.0023297092,smoothed
h.crust.n,-3.76,0.0022457206,smoothed
h.crust.n,-3.77,0.0021645434,smoothed
h.crust.n,-3.78,0.0020860919,smoothed
h.crust.n,-3.79,0.0020102828,smoothed
h.crust.n,-3.8,0.0019370349,smoothed
h.crust.n,-3.81,0.0018662692,smoothed
h.crust.n,-3.82,0.0017979091,smoothed
h.crust.n,-3.83,0.0017318797,smoothed
h.crust.n,-3.84,0.0016681085,smoothed
h.crust.n,-3.85,0.0016065248,smoothed
h.crust.n,-3.86,0.0015470599,smoothed
h.crust.n,-3.87,0.0014896472,smoothed
h.crust.n,-3.88,0.0014342216,smoothed
h.crust.n,-3.89,0.0013807202,smoothed
h.crust.n,-3.9,0.0013290817,smoothed
h.crust.n,-3.91,0.0012792465,smoothed
h.crust.n,-3.92,0.0012311568,smoothed
h.crust.n,-3.93,0.0011847564,smoothed
h.crust.n,-3.94,0.0011399908,smoothed
h.crust.n,-3.95,0.0010968069,smoothed
h.crust.n,-3.96,0.0010551534,smoothed
h.crust.n,-3.97,0.0010149802,smoothed
h.crust.n,-3.98,0.000976239,smoothed
h.crust.n,-3.99,0.0009388825,smoothed
h.crust.n,-4.0,0.0009028653,smoothed
h.crust.n,-4.01,0.0008681429,smoothed
h.crust.n,-4.02,0.0008346724,smoothed
h.crust.n,-4.03,0.0008024121,smoothed
h.crust.n,-4.04,0.0007713215,smoothed
h.crust.n,-4.05,0.0007413614,smoothed
h.crust.n,-4.06,0.0007124938,smoothed
h.crust.n,-4.07,0.0006846818,smoothed
h.crust.n,-4.08,0.0006578897,smoothed
h.crust.n,-4.09,0.0006320827,smoothed
h.crust.n,-4.1,0.0006072273,smoothed
h.crust.n,-4.11,0.000583291,smoothed
h.crust.n,-4.12,0.0005602422,smoothed
h.crust.n,-4.13,0.0005380504,smoothed
h.crust.n,-4.14,0.0005166859,smoothed
h.crust.n,-4.15,0.0004961201,smoothed
h.crust.n,-4.16,0.0004763253,smoothed
h.crust.n,-4.17,0.0004572746,smoothed
h.crust.n,-4.18,0.0004389419,smoothed
h.crust.n,-4.19,0.0004213021,smoothed
h.crust.n,-4.2,0.0004043307,smoothed
h.crust.n,-4.21,0.0003880041,smoothed
h.crust.n,-4.22,0.0003722996,smoothed
h.crust.n,-4.23,0.0003571951,smoothed
h.crust.n,-4.24,0.000342669,smoothed
h.crust.n,-4.25,0.0003287008,smoothed
h.crust.n,-4.26,0.0003152705,smoothed
h.crust.n,-4.27,0.0003023587,smoothed
