species,temp_c,hyphal_rate,type
m.trem.n,-2.64,0.5068213901001444,smoothed
m.trem.n,-2.63,0.5077109383978909,smoothed
m.trem.n,-2.62,0.5086018052009098,smoothed
m.trem.n,-2.61,0.5094939919714685,smoothed
m.trem.n,-2.6,0.5103875001725127,smoothed
m.trem.n,-2.59,0.5112823312676572,smoothed
m.trem.n,-2.58,0.5121784867211865,smoothed
m.trem.n,-2.57,0.5130759679980557,smoothed
m.trem.n,-2.56,0.513974776563885,smoothed
m.trem.n,-2.55,0.5148749138849626,smoothed
m.trem.n,-2.54,0.5157763814282362,smoothed
m.trem.n,-2.53,0.5166791806613208,smoothed
m.trem.n,-2.52,0.5175833130524873,smoothed
m.trem.n,-2.51,0.5184887800706683,smoothed
m.trem.n,-2.5,0.5193955831854518,smoothed
m.trem.n,-2.49,0.5203037238670827,smoothed
m.trem.n,-2.48,0.5212132035864593,smoothed
m.trem.n,-2.47,0.5221240238151311,smoothed
m.trem.n,-2.46,0.5230361860252992,smoothed
m.trem.n,-2.4499999999999997,0.5239496916898125,smoothed
m.trem.n,-2.44,0.5248645422821696,smoothed
m.trem.n,-2.43,0.5257807392765106,smoothed
m.trem.n,-2.42,0.5266982841476217,smoothed
m.trem.n,-2.41,0.5276171783709318,smoothed
m.trem.n,-2.4,0.5285374234225085,smoothed
m.trem.n,-2.39,0.5294590207790594,smoothed
m.trem.n,-2.38,0.5303819719179267,smoothed
m.trem.n,-2.37,0.531306278317092,smoothed
m.trem.n,-2.36,0.5322319414551662,smoothed
m.trem.n,-2.35,0.5331589628113935,smoothed
m.trem.n,-2.34,0.53408734386565,smoothed
m.trem.n,-2.33,0.5350170860984382,smoothed
m.trem.n,-2.32,0.535948190990886,smoothed
m.trem.n,-2.31,0.5368806600247491,smoothed
m.trem.n,-2.3,0.5378144946824057,smoothed
m.trem.n,-2.29,0.538749696446853,smoothed
m.trem.n,-2.28,0.5396862668017098,smoothed
m.trem.n,-2.27,0.5406242072312133,smoothed
m.trem.n,-2.26,0.5415635192202151,smoothed
m.trem.n,-2.25,0.5425042042541819,smoothed
m.trem.n,-2.24,0.5434462638191937,smoothed
m.trem.n,-2.23,0.5443896994019405,smoothed
m.trem.n,-2.22,0.5453345124897199,smoothed
m.trem.n,-2.21,0.5462807045704402,smoothed
m.trem.n,-2.1999999999999997,0.5472282771326116,smoothed
m.trem.n,-2.19,0.5481772316653506,smoothed
m.trem.n,-2.18,0.5491275696583742,smoothed
m.trem.n,-2.17,0.5500792926019988,smoothed
m.trem.n,-2.16,0.5510324019871412,smoothed
m.trem.n,-2.15,0.5519868993053119,smoothed
m.trem.n,-2.14,0.5529427860486184,smoothed
m.trem.n,-2.13,0.5539000637097583,smoothed
m.trem.n,-2.12,0.5548587337820243,smoothed
m.trem.n,-2.11,0.5558187977592943,smoothed
m.trem.n,-2.1,0.5567802571360344,smoothed
m.trem.n,-2.09,0.5577431134072975,smoothed
m.trem.n,-2.08,0.5587073680687193,smoothed
m.trem.n,-2.07,0.5596730226165171,smoothed
m.trem.n,-2.06,0.5606400785474862,smoothed
m.trem.n,-2.05,0.5616085373590054,smoothed
m.trem.n,-2.04,0.5625784005490236,smoothed
m.trem.n,-2.03,0.5635496696160663,smoothed
m.trem.n,-2.02,0.564522346059234,smoothed
m.trem.n,-2.01,0.5654964313781939,smoothed
m.trem.n,-2.0,0.5664719270731831,smoothed
m.trem.n,-1.99,0.5674488346450067,smoothed
m.trem.n,-1.98,0.568427155595034,smoothed
m.trem.n,-1.97,0.569406891425196,smoothed
m.trem.n,-1.96,0.5703880436379869,smoothed
m.trem.n,-1.9499999999999995,0.5713706137364587,smoothed
m.trem.n,-1.94,0.572354603224222,smoothed
m.trem.n,-1.9299999999999995,0.5733400136054402,smoothed
m.trem.n,-1.92,0.5743268463848331,smoothed
m.trem.n,-1.91,0.5753151030676714,smoothed
m.trem.n,-1.9,0.5763047851597727,smoothed
m.trem.n,-1.89,0.5772958941675059,smoothed
m.trem.n,-1.88,0.5782884315977838,smoothed
m.trem.n,-1.87,0.5792823989580637,smoothed
m.trem.n,-1.86,0.5802777977563438,smoothed
m.trem.n,-1.85,0.5812746295011629,smoothed
m.trem.n,-1.84,0.5822728957015971,smoothed
m.trem.n,-1.83,0.5832725978672616,smoothed
m.trem.n,-1.82,0.5842737375082998,smoothed
m.trem.n,-1.81,0.585276316135391,smoothed
m.trem.n,-1.7999999999999998,0.5862803352597461,smoothed
m.trem.n,-1.79,0.5872857963930999,smoothed
m.trem.n,-1.7799999999999998,0.5882927010477158,smoothed
m.trem.n,-1.77,0.589301050736381,smoothed
m.trem.n,-1.7599999999999998,0.5903108469724062,smoothed
m.trem.n,-1.75,0.5913220912696184,smoothed
m.trem.n,-1.7399999999999998,0.5923347851423656,smoothed
m.trem.n,-1.73,0.5933489301055135,smoothed
m.trem.n,-1.7199999999999998,0.5943645276744379,smoothed
m.trem.n,-1.71,0.595381579365029,smoothed
m.trem.n,-1.6999999999999995,0.5964000866936876,smoothed
m.trem.n,-1.69,0.5974200511773217,smoothed
m.trem.n,-1.6799999999999995,0.5984414743333435,smoothed
m.trem.n,-1.67,0.5994643576796735,smoothed
m.trem.n,-1.66,0.6004887027347312,smoothed
m.trem.n,-1.65,0.6015145110174347,smoothed
m.trem.n,-1.64,0.6025417840472043,smoothed
m.trem.n,-1.63,0.6035705233439523,smoothed
m.trem.n,-1.62,0.6046007304280867,smoothed
m.trem.n,-1.61,0.6056324068205055,smoothed
m.trem.n,-1.6,0.6066655540425979,smoothed
m.trem.n,-1.59,0.6077001736162406,smoothed
m.trem.n,-1.58,0.6087362670637949,smoothed
m.trem.n,-1.5699999999999998,0.6097738359081064,smoothed
m.trem.n,-1.56,0.6108128816725016,smoothed
m.trem.n,-1.5499999999999998,0.611853405880785,smoothed
m.trem.n,-1.54,0.6128954100572406,smoothed
m.trem.n,-1.5299999999999998,0.6139388957266246,smoothed
m.trem.n,-1.52,0.6149838644141687,smoothed
m.trem.n,-1.5099999999999998,0.616030317645576,smoothed
m.trem.n,-1.5,0.6170782569470138,smoothed
m.trem.n,-1.4899999999999998,0.6181276838451206,smoothed
m.trem.n,-1.48,0.6191785998669977,smoothed
m.trem.n,-1.4699999999999998,0.6202310065402079,smoothed
m.trem.n,-1.46,0.6212849053927745,smoothed
m.trem.n,-1.4499999999999995,0.6223402979531802,smoothed
m.trem.n,-1.44,0.6233971857503636,smoothed
m.trem.n,-1.4299999999999995,0.6244555703137136,smoothed
m.trem.n,-1.42,0.6255154531730744,smoothed
m.trem.n,-1.41,0.6265768358587402,smoothed
m.trem.n,-1.4,0.6276397199014487,smoothed
m.trem.n,-1.39,0.6287041068323845,smoothed
m.trem.n,-1.38,0.629769998183177,smoothed
m.trem.n,-1.37,0.6308373954858956,smoothed
m.trem.n,-1.36,0.6319063002730436,smoothed
m.trem.n,-1.35,0.632976714077569,smoothed
m.trem.n,-1.34,0.6340486384328468,smoothed
m.trem.n,-1.33,0.6351220748726883,smoothed
m.trem.n,-1.3199999999999998,0.6361970249313328,smoothed
m.trem.n,-1.31,0.6372734901434479,smoothed
m.trem.n,-1.2999999999999998,0.6383514720441266,smoothed
m.trem.n,-1.29,0.6394309721688823,smoothed
m.trem.n,-1.2799999999999998,0.6405119920536556,smoothed
m.trem.n,-1.27,0.6415945332347996,smoothed
m.trem.n,-1.2599999999999998,0.6426785972490878,smoothed
m.trem.n,-1.25,0.643764185633707,smoothed
m.trem.n,-1.2399999999999998,0.6448512999262539,smoothed
m.trem.n,-1.23,0.6459399416647386,smoothed
m.trem.n,-1.2199999999999998,0.6470301123875768,smoothed
m.trem.n,-1.21,0.6481218136335886,smoothed
m.trem.n,-1.1999999999999995,0.6492150469419982,smoothed
m.trem.n,-1.19,0.6503098138524338,smoothed
m.trem.n,-1.1799999999999995,0.6514061159049156,smoothed
m.trem.n,-1.17,0.6525039546398644,smoothed
m.trem.n,-1.16,0.6536033315980954,smoothed
m.trem.n,-1.15,0.6547042483208124,smoothed
m.trem.n,-1.14,0.6558067063496116,smoothed
m.trem.n,-1.13,0.6569107072264738,smoothed
m.trem.n,-1.12,0.6580162524937674,smoothed
m.trem.n,-1.11,0.6591233436942416,smoothed
m.trem.n,-1.1,0.6602319823710252,smoothed
m.trem.n,-1.09,0.6613421700676269,smoothed
m.trem.n,-1.08,0.6624539083279298,smoothed
m.trem.n,-1.0699999999999998,0.6635671986961896,smoothed
m.trem.n,-1.06,0.6646820427170347,smoothed
m.trem.n,-1.0499999999999998,0.6657984419354614,smoothed
m.trem.n,-1.04,0.6669163978968308,smoothed
m.trem.n,-1.0299999999999998,0.6680359121468705,smoothed
m.trem.n,-1.02,0.6691569862316675,smoothed
m.trem.n,-1.0099999999999998,0.6702796216976706,smoothed
m.trem.n,-1.0,0.6714038200916831,smoothed
m.trem.n,-0.9900000000000002,0.6725295829608635,smoothed
m.trem.n,-0.9799999999999996,0.6736569118527242,smoothed
m.trem.n,-0.9699999999999998,0.674785808315123,smoothed
m.trem.n,-0.96,0.6759162738962711,smoothed
m.trem.n,-0.9500000000000002,0.6770483101447211,smoothed
m.trem.n,-0.9399999999999996,0.6781819186093682,smoothed
m.trem.n,-0.9299999999999996,0.6793171008394496,smoothed
m.trem.n,-0.92,0.6804538583845394,smoothed
m.trem.n,-0.91,0.6815921927945479,smoothed
m.trem.n,-0.9000000000000004,0.6827321056197165,smoothed
m.trem.n,-0.8899999999999997,0.6838735984106208,smoothed
m.trem.n,-0.8799999999999999,0.6850166727181611,smoothed
m.trem.n,-0.8700000000000001,0.686161330093568,smoothed
m.trem.n,-0.8600000000000003,0.6873075720883902,smoothed
m.trem.n,-0.8499999999999996,0.6884554002545006,smoothed
m.trem.n,-0.8399999999999999,0.6896048161440916,smoothed
m.trem.n,-0.8300000000000001,0.6907558213096703,smoothed
m.trem.n,-0.8200000000000003,0.6919084173040563,smoothed
m.trem.n,-0.8099999999999996,0.693062605680382,smoothed
m.trem.n,-0.7999999999999998,0.6942183879920911,smoothed
m.trem.n,-0.79,0.6953757657929288,smoothed
m.trem.n,-0.7800000000000002,0.6965347406369472,smoothed
m.trem.n,-0.7699999999999996,0.6976953140784999,smoothed
m.trem.n,-0.7599999999999998,0.6988574876722385,smoothed
m.trem.n,-0.75,0.7000212629731111,smoothed
m.trem.n,-0.7400000000000002,0.701186641536362,smoothed
m.trem.n,-0.7299999999999995,0.7023536249175252,smoothed
m.trem.n,-0.7199999999999998,0.7035222146724219,smoothed
m.trem.n,-0.71,0.7046924123571642,smoothed
m.trem.n,-0.7000000000000002,0.7058642195281459,smoothed
m.trem.n,-0.6899999999999995,0.7070376377420431,smoothed
m.trem.n,-0.6799999999999997,0.7082126685558086,smoothed
m.trem.n,-0.6699999999999999,0.7093893135266761,smoothed
m.trem.n,-0.6600000000000001,0.7105675742121507,smoothed
m.trem.n,-0.6499999999999995,0.7117474521700075,smoothed
m.trem.n,-0.6399999999999997,0.712928948958295,smoothed
m.trem.n,-0.6299999999999999,0.714112066135324,smoothed
m.trem.n,-0.6200000000000001,0.7152968052596728,smoothed
m.trem.n,-0.6100000000000003,0.7164831678901775,smoothed
m.trem.n,-0.5999999999999996,0.7176711555859363,smoothed
m.trem.n,-0.5899999999999999,0.7188607699063009,smoothed
m.trem.n,-0.5800000000000001,0.7200520124108809,smoothed
m.trem.n,-0.5700000000000003,0.7212448846595311,smoothed
m.trem.n,-0.5599999999999996,0.7224393882123595,smoothed
m.trem.n,-0.5499999999999998,0.7236355246297206,smoothed
m.trem.n,-0.54,0.7248332954722091,smoothed
m.trem.n,-0.5300000000000002,0.7260327023006617,smoothed
m.trem.n,-0.5199999999999996,0.7272337466761555,smoothed
m.trem.n,-0.5099999999999998,0.7284364301600018,smoothed
m.trem.n,-0.5,0.7296407543137443,smoothed
m.trem.n,-0.4900000000000002,0.7308467206991576,smoothed
m.trem.n,-0.4799999999999995,0.7320543308782466,smoothed
m.trem.n,-0.4699999999999997,0.7332635864132385,smoothed
m.trem.n,-0.4599999999999999,0.7344744888665835,smoothed
m.trem.n,-0.4500000000000002,0.7356870398009546,smoothed
m.trem.n,-0.4399999999999995,0.7369012407792401,smoothed
