species,matric_pot,hyphal_rate,type
p.har.n,-2.51,0.5211332192,smoothed
p.har.n,-2.52,0.5148182222,smoothed
p.har.n,-2.53,0.508550195,smoothed
p.har.n,-2.54,0.5023292896,smoothed
p.har.n,-2.55,0.4961556483,smoothed
p.har.n,-2.56,0.4900294034,smoothed
p.har.n,-2.57,0.4839506771,smoothed
p.har.n,-2.58,0.4779195822,smoothed
p.har.n,-2.59,0.4719362216,smoothed
p.har.n,-2.6,0.4660006888,smoothed
p.har.n,-2.61,0.4601130677,smoothed
p.har.n,-2.62,0.454273433,smoothed
p.har.n,-2.63,0.44848185,smoothed
p.har.n,-2.64,0.4427383749,smoothed
p.har.n,-2.65,0.4370430549,smoothed
p.har.n,-2.66,0.4313959282,smoothed
p.har.n,-2.67,0.4257970242,smoothed
p.har.n,-2.68,0.4202463634,smoothed
p.har.n,-2.69,0.414743958,smoothed
p.har.n,-2.7,0.4092898113,smoothed
p.har.n,-2.71,0.4038839186,smoothed
p.har.n,-2.72,0.3985262665,smoothed
p.har.n,-2.73,0.3932168338,smoothed
p.har.n,-2.74,0.3879555909,smoothed
p.har.n,-2.75,0.3827425005,smoothed
p.har.n,-2.76,0.3775775174,smoothed
p.har.n,-2.77,0.3724605885,smoothed
p.har.n,-2.78,0.3673916534,smoothed
p.har.n,-2.79,0.362370644,smoothed
p.har.n,-2.8,0.3573974849,smoothed
p.har.n,-2.81,0.3524720933,smoothed
p.har.n,-2.82,0.3475943796,smoothed
p.har.n,-2.83,0.3427642469,smoothed
p.har.n,-2.84,0.3379815914,smoothed
p.har.n,-2.85,0.3332463027,smoothed
p.har.n,-2.86,0.3285582637,smoothed
p.har.n,-2.87,0.3239173507,smoothed
p.har.n,-2.88,0.3193234336,smoothed
p.har.n,-2.89,0.314776376,smoothed
p.har.n,-2.9,0.3102760353,smoothed
p.har.n,-2.91,0.305822263,smoothed
p.har.n,-2.92,0.3014149045,smoothed
p.har.n,-2.93,0.2970537995,smoothed
p.har.n,-2.94,0.2927387819,smoothed
p.har.n,-2.95,0.2884696801,smoothed
p.har.n,-2.96,0.284246317,smoothed
p.har.n,-2.97,0.2800685104,smoothed
p.har.n,-2.98,0.2759360725,smoothed
p.har.n,-2.99,0.2718488108,smoothed
p.har.n,-3.0,0.2678065274,smoothed
p.har.n,-3.01,0.2638090201,smoothed
p.har.n,-3.02,0.2598560814,smoothed
p.har.n,-3.03,0.2559474997,smoothed
p.har.n,-3.04,0.2520830585,smoothed
p.har.n,-3.05,0.2482625371,smoothed
p.har.n,-3.06,0.2444857105,smoothed
