species,matric_pot,hyphal_rate,type
x.sub.s,-3.01,0.695810055,smoothed
x.sub.s,-3.02,0.6947213873,smoothed
x.sub.s,-3.03,0.6936304358,smoothed
x.sub.s,-3.04,0.6925372166,smoothed
x.sub.s,-3.05,0.691441746,smoothed
x.sub.s,-3.06,0.6903440399,smoothed
x.sub.s,-3.07,0.6892441146,smoothed
x.sub.s,-3.08,0.6881419863,smoothed
x.sub.s,-3.09,0.6870376712,smoothed
x.sub.s,-3.1,0.6859311853,smoothed
x.sub.s,-3.11,0.684822545,smoothed
x.sub.s,-3.12,0.6837117665,smoothed
x.sub.s,-3.13,0.6825988659,smoothed
x.sub.s,-3.14,0.6814838596,smoothed
x.sub.s,-3.15,0.6803667637,smoothed
x.sub.s,-3.16,0.6792475946,smoothed
x.sub.s,-3.17,0.6781263684,smoothed
x.sub.s,-3.18,0.6770031015,smoothed
x.sub.s,-3.19,0.6758778102,smoothed
x.sub.s,-3.2,0.6747505107,smoothed
x.sub.s,-3.21,0.6736212194,smoothed
x.sub.s,-3.22,0.6724899524,smoothed
x.sub.s,-3.23,0.6713567263,smoothed
x.sub.s,-3.24,0.6702215572,smoothed
x.sub.s,-3.25,0.6690844615,smoothed
x.sub.s,-3.26,0.6679454556,smoothed
x.sub.s,-3.27,0.6668045557,smoothed
x.sub.s,-3.28,0.6656617782,smoothed
x.sub.s,-3.29,0.6645171395,smoothed
x.sub.s,-3.3,0.6633706559,smoothed
x.sub.s,-3.31,0.6622223437,smoothed
x.sub.s,-3.32,0.6610722193,smoothed
x.sub.s,-3.33,0.6599202991,smoothed
x.sub.s,-3.34,0.6587665994,smoothed
x.sub.s,-3.35,0.6576111366,smoothed
x.sub.s,-3.36,0.6564539271,smoothed
x.sub.s,-3.37,0.6552949871,smoothed
x.sub.s,-3.38,0.6541343332,smoothed
x.sub.s,-3.39,0.6529719815,smoothed
x.sub.s,-3.4,0.6518079487,smoothed
x.sub.s,-3.41,0.6506422508,smoothed
x.sub.s,-3.42,0.6494749045,smoothed
x.sub.s,-3.43,0.6483059259,smoothed
x.sub.s,-3.44,0.6471353316,smoothed
x.sub.s,-3.45,0.6459631378,smoothed
x.sub.s,-3.46,0.6447893609,smoothed
x.sub.s,-3.47,0.6436140172,smoothed
x.sub.s,-3.48,0.6424371232,smoothed
x.sub.s,-3.49,0.6412586951,smoothed
x.sub.s,-3.5,0.6400787494,smoothed
x.sub.s,-3.51,0.6388973023,smoothed
x.sub.s,-3.52,0.6377143703,smoothed
x.sub.s,-3.53,0.6365299695,smoothed
x.sub.s,-3.54,0.6353441165,smoothed
x.sub.s,-3.55,0.6341568274,smoothed
x.sub.s,-3.56,0.6329681187,smoothed
x.sub.s,-3.57,0.6317780066,smoothed
x.sub.s,-3.58,0.6305865075,smoothed
x.sub.s,-3.59,0.6293936376,smoothed
x.sub.s,-3.6,0.6281994132,smoothed
x.sub.s,-3.61,0.6270038506,smoothed
x.sub.s,-3.62,0.6258069662,smoothed
x.sub.s,-3.63,0.6246087761,smoothed
x.sub.s,-3.64,0.6234092966,smoothed
x.sub.s,-3.65,0.6222085441,smoothed
x.sub.s,-3.66,0.6210065346,smoothed
x.sub.s,-3.67,0.6198032845,smoothed
x.sub.s,-3.68,0.6185988101,smoothed
x.sub.s,-3.69,0.6173931274,smoothed
x.sub.s,-3.7,0.6161862527,smoothed
x.sub.s,-3.71,0.6149782021,smoothed
x.sub.s,-3.72,0.613768992,smoothed
x.sub.s,-3.73,0.6125586384,smoothed
x.sub.s,-3.74,0.6113471575,smoothed
x.sub.s,-3.75,0.6101345654,smoothed
x.sub.s,-3.76,0.6089208783,smoothed
x.sub.s,-3.77,0.6077061123,smoothed
x.sub.s,-3.78,0.6064902834,smoothed
x.sub.s,-3.79,0.6052734079,smoothed
x.sub.s,-3.8,0.6040555017,smoothed
x.sub.s,-3.81,0.6028365809,smoothed
x.sub.s,-3.82,0.6016166616,smoothed
x.sub.s,-3.83,0.6003957597,smoothed
x.sub.s,-3.84,0.5991738914,smoothed
x.sub.s,-3.85,0.5979510726,smoothed
x.sub.s,-3.86,0.5967273192,smoothed
x.sub.s,-3.87,0.5955026474,smoothed
