species,matric_pot,hyphal_rate,type
l.crin.s,-4.29,0.0368926291,smoothed
l.crin.s,-4.3,0.0359993995,smoothed
l.crin.s,-4.31,0.03512573,smoothed
l.crin.s,-4.32,0.0342712472,smoothed
l.crin.s,-4.33,0.0334355839,smoothed
l.crin.s,-4.34,0.0326183782,smoothed
l.crin.s,-4.35,0.031819274,smoothed
l.crin.s,-4.36,0.0310379206,smoothed
l.crin.s,-4.37,0.0302739731,smoothed
l.crin.s,-4.38,0.0295270917,smoothed
l.crin.s,-4.39,0.0287969423,smoothed
l.crin.s,-4.4,0.0280831959,smoothed
l.crin.s,-4.41,0.0273855289,smoothed
l.crin.s,-4.42,0.0267036229,smoothed
l.crin.s,-4.43,0.0260371646,smoothed
l.crin.s,-4.44,0.0253858461,smoothed
l.crin.s,-4.45,0.0247493642,smoothed
l.crin.s,-4.46,0.0241274209,smoothed
l.crin.s,-4.47,0.0235197232,smoothed
l.crin.s,-4.48,0.0229259827,smoothed
l.crin.s,-4.49,0.0223459161,smoothed
l.crin.s,-4.5,0.0217792449,smoothed
l.crin.s,-4.51,0.0212256952,smoothed
l.crin.s,-4.52,0.0206849978,smoothed
l.crin.s,-4.53,0.0201568881,smoothed
l.crin.s,-4.54,0.019641106,smoothed
l.crin.s,-4.55,0.0191373961,smoothed
l.crin.s,-4.56,0.0186455072,smoothed
l.crin.s,-4.57,0.0181651926,smoothed
l.crin.s,-4.58,0.01769621,smoothed
l.crin.s,-4.59,0.0172383213,smoothed
l.crin.s,-4.6,0.0167912925,smoothed
l.crin.s,-4.61,0.016354894,smoothed
l.crin.s,-4.62,0.0159289002,smoothed
l.crin.s,-4.63,0.0155130895,smoothed
l.crin.s,-4.64,0.0151072444,smoothed
l.crin.s,-4.65,0.0147111513,smoothed
l.crin.s,-4.66,0.0143246006,smoothed
l.crin.s,-4.67,0.0139473863,smoothed
l.crin.s,-4.68,0.0135793064,smoothed
l.crin.s,-4.69,0.0132201625,smoothed
l.crin.s,-4.7,0.0128697601,smoothed
l.crin.s,-4.71,0.0125279082,smoothed
l.crin.s,-4.72,0.0121944192,smoothed
l.crin.s,-4.73,0.0118691093,smoothed
l.crin.s,-4.74,0.0115517981,smoothed
l.crin.s,-4.75,0.0112423085,smoothed
l.crin.s,-4.76,0.0109404669,smoothed
l.crin.s,-4.77,0.0106461031,smoothed
l.crin.s,-4.78,0.0103590499,smoothed
l.crin.s,-4.79,0.0100791437,smoothed
l.crin.s,-4.8,0.0098062237,smoothed
l.crin.s,-4.81,0.0095401325,smoothed
l.crin.s,-4.82,0.0092807157,smoothed
l.crin.s,-4.83,0.0090278218,smoothed
l.crin.s,-4.84,0.0087813025,smoothed
l.crin.s,-4.85,0.0085410124,smoothed
l.crin.s,-4.86,0.0083068087,smoothed
l.crin.s,-4.87,0.008078552,smoothed
l.crin.s,-4.88,0.0078561051,smoothed
l.crin.s,-4.89,0.007639334,smoothed
l.crin.s,-4.9,0.0074281071,smoothed
l.crin.s,-4.91,0.0072222958,smoothed
l.crin.s,-4.92,0.0070217738,smoothed
l.crin.s,-4.93,0.0068264175,smoothed
l.crin.s,-4.94,0.0066361059,smoothed
l.crin.s,-4.95,0.0064507204,smoothed
l.crin.s,-4.96,0.006270145,smoothed
l.crin.s,-4.97,0.0060942659,smoothed
l.crin.s,-4.98,0.0059229717,smoothed
l.crin.s,-4.99,0.0057561536,smoothed
l.crin.s,-5.0,0.0055937047,smoothed
l.crin.s,-1.0,4.17777777777778,measured
l.crin.s,-1.5,3.16666666666667,measured
l.crin.s,-2.5,1.52222222222222,measured
l.crin.s,-3.5,0.822222222222222,measured
l.crin.s,-4.5,0.0,measured
l.crin.s,0.0,0.0,measured
l.crin.s,-0.5,6.37777777777778,measured
